Date,log_ret_t0,SET_OH_log_ret_lag1,SET_OL_log_ret_lag1,SET_log_ret_lag1,SET_log_ret_lag2,SET_log_ret_lag3,SET_log_ret_lag4,SET_log_ret_lag5,SET_log_ret_lag6,SET_log_ret_lag7,SET_log_ret_lag8,SET_log_ret_lag9,SET_log_ret_lag10,SET_log_ret_lag11,SET_log_ret_lag12,SET_log_ret_lag13,SET_log_ret_lag14,SET_log_ret_lag15,SET_log_ret_lag16,SET_log_ret_lag17,SET_log_ret_lag18,SET_log_ret_lag19,SET_log_ret_lag20,SET_log_ret_lag21,SET_log_ret_lag22,SET_log_ret_lag23,SET_log_ret_lag24,SET_log_ret_lag25,SET_log_ret_lag26,SET_log_ret_lag27,SET_log_ret_lag28,SET_log_ret_lag29,SET_log_ret_lag30,SET_log_ret_lag31,SET_log_ret_lag32,SET_log_ret_lag33,SET_log_ret_lag34,SET_log_ret_lag35,SET_log_ret_lag36,SET_log_ret_lag37,SET_log_ret_lag38,SET_log_ret_lag39,SET_log_ret_lag40,SET_log_ret_lag41,SET_log_ret_lag42,SET_log_ret_lag43,SET_log_ret_lag44,SET_log_ret_lag45,SET_log_ret_lag46,SET_log_ret_lag47,SET_log_ret_lag48,SET_log_ret_lag49,SET_log_ret_lag50,SET_log_ret_lag51,SET_log_ret_lag52,SET_MACD_lag_1,SET_MACD_Hist_lag_1,SET_RSI_lag_1,SET_MFI_lag_1,SET_ATR_lag_1,SET_OBV_lag_1
2011-03-14,-0.004425612288665496,0.027226739424078314,-0.001975552303198438,0.00887691424105128,0.015482053025108156,-0.014530202734757356,0.03811279572909795,-0.029653799206506883,0.018674921857003868,-0.01775689893266396,-0.02655741606948156,-0.0016357890195368011,-0.006040889774902545,0.009309639228758266,-0.0014373677993614693,-0.019870471797766933,-0.002988218625530672,0.04789607607243481,-0.021201290495113097,-0.004776539653409405,-0.023972726728981323,0.04729235398335304,-0.010950897175372523,-0.0013193719004723616,0.029762154481401643,-0.022999873032922877,0.01846119932903711,0.026948803140865056,-0.00878570562991869,-0.016763859087322544,0.02072078925216547,0.0011557238829225612,0.04097716853695907,-0.0168038854167713,0.016023605119749,0.037052079615323544,0.015834518812195327,0.0034377192586673338,0.01956619793485336,0.0055601317739303975,-0.007306275970328456,0.022800075516331612,0.01640299109256498,0.03830133320483808,-0.030219099439886467,0.027398615411092005,-0.004322150329192931,-0.02323967256294923,2.62207351030357e-05,0.03756501304753933,-0.025813162732795103,-0.008009321782375027,0.024423681537576014,0.011700568333182544,0.061140351293313196,19.710534198144614,-9.56797478848786,57.331835672722,53.20677277516968,30.987134660993313,405402500.0
2011-03-21,0.027144690914350622,0.014921778447699227,-0.011276539608757954,-0.004425612288665496,0.00887691424105128,0.015482053025108156,-0.014530202734757356,0.03811279572909795,-0.029653799206506883,0.018674921857003868,-0.01775689893266396,-0.02655741606948156,-0.0016357890195368011,-0.006040889774902545,0.009309639228758266,-0.0014373677993614693,-0.019870471797766933,-0.002988218625530672,0.04789607607243481,-0.021201290495113097,-0.004776539653409405,-0.023972726728981323,0.04729235398335304,-0.010950897175372523,-0.0013193719004723616,0.029762154481401643,-0.022999873032922877,0.01846119932903711,0.026948803140865056,-0.00878570562991869,-0.016763859087322544,0.02072078925216547,0.0011557238829225612,0.04097716853695907,-0.0168038854167713,0.016023605119749,0.037052079615323544,0.015834518812195327,0.0034377192586673338,0.01956619793485336,0.0055601317739303975,-0.007306275970328456,0.022800075516331612,0.01640299109256498,0.03830133320483808,-0.030219099439886467,0.027398615411092005,-0.004322150329192931,-0.02323967256294923,2.62207351030357e-05,0.03756501304753933,-0.025813162732795103,-0.008009321782375027,0.024423681537576014,0.011700568333182544,18.785259839196897,-8.394599317948465,56.366656976524375,47.38649934884233,31.395712716238855,391167600.0
2011-03-28,0.024741010079732405,0.028637268329579108,-0.00010890878724569677,0.027144690914350622,-0.004425612288665496,0.00887691424105128,0.015482053025108156,-0.014530202734757356,0.03811279572909795,-0.029653799206506883,0.018674921857003868,-0.01775689893266396,-0.02655741606948156,-0.0016357890195368011,-0.006040889774902545,0.009309639228758266,-0.0014373677993614693,-0.019870471797766933,-0.002988218625530672,0.04789607607243481,-0.021201290495113097,-0.004776539653409405,-0.023972726728981323,0.04729235398335304,-0.010950897175372523,-0.0013193719004723616,0.029762154481401643,-0.022999873032922877,0.01846119932903711,0.026948803140865056,-0.00878570562991869,-0.016763859087322544,0.02072078925216547,0.0011557238829225612,0.04097716853695907,-0.0168038854167713,0.016023605119749,0.037052079615323544,0.015834518812195327,0.0034377192586673338,0.01956619793485336,0.0055601317739303975,-0.007306275970328456,0.022800075516331612,0.01640299109256498,0.03830133320483808,-0.030219099439886467,0.027398615411092005,-0.004322150329192931,-0.02323967256294923,2.62207351030357e-05,0.03756501304753933,-0.025813162732795103,-0.008009321782375027,0.024423681537576014,20.59360337279213,-5.2690046274825875,62.566449522365346,56.93778231072184,32.296425955636174,414587000.0
2011-04-04,0.007695558707257531,0.028473389261448708,-0.005901759655234781,0.024741010079732405,0.027144690914350622,-0.004425612288665496,0.00887691424105128,0.015482053025108156,-0.014530202734757356,0.03811279572909795,-0.029653799206506883,0.018674921857003868,-0.01775689893266396,-0.02655741606948156,-0.0016357890195368011,-0.006040889774902545,0.009309639228758266,-0.0014373677993614693,-0.019870471797766933,-0.002988218625530672,0.04789607607243481,-0.021201290495113097,-0.004776539653409405,-0.023972726728981323,0.04729235398335304,-0.010950897175372523,-0.0013193719004723616,0.029762154481401643,-0.022999873032922877,0.01846119932903711,0.026948803140865056,-0.00878570562991869,-0.016763859087322544,0.02072078925216547,0.0011557238829225612,0.04097716853695907,-0.0168038854167713,0.016023605119749,0.037052079615323544,0.015834518812195327,0.0034377192586673338,0.01956619793485336,0.0055601317739303975,-0.007306275970328456,0.022800075516331612,0.01640299109256498,0.03830133320483808,-0.030219099439886467,0.027398615411092005,-0.004322150329192931,-0.02323967256294923,2.62207351030357e-05,0.03756501304753933,-0.025813162732795103,-0.008009321782375027,23.899244174868613,-1.5706910603248865,66.52559138707255,64.93411566287534,33.22928292410716,440566800.0
2011-04-11,-0.0016668925539325807,0.016569080585435183,-0.000437525960223606,0.007695558707257531,0.024741010079732405,0.027144690914350622,-0.004425612288665496,0.00887691424105128,0.015482053025108156,-0.014530202734757356,0.03811279572909795,-0.029653799206506883,0.018674921857003868,-0.01775689893266396,-0.02655741606948156,-0.0016357890195368011,-0.006040889774902545,0.009309639228758266,-0.0014373677993614693,-0.019870471797766933,-0.002988218625530672,0.04789607607243481,-0.021201290495113097,-0.004776539653409405,-0.023972726728981323,0.04729235398335304,-0.010950897175372523,-0.0013193719004723616,0.029762154481401643,-0.022999873032922877,0.01846119932903711,0.026948803140865056,-0.00878570562991869,-0.016763859087322544,0.02072078925216547,0.0011557238829225612,0.04097716853695907,-0.0168038854167713,0.016023605119749,0.037052079615323544,0.015834518812195327,0.0034377192586673338,0.01956619793485336,0.0055601317739303975,-0.007306275970328456,0.022800075516331612,0.01640299109256498,0.03830133320483808,-0.030219099439886467,0.027398615411092005,-0.004322150329192931,-0.02323967256294923,2.62207351030357e-05,0.03756501304753933,-0.025813162732795103,27.679794849627115,1.767887691546889,68.96126603307027,66.53124575780758,33.894997732979924,461794400.0
2011-04-18,0.015840122605330024,0.003362305515426866,-0.020555437149456755,-0.0016668925539325807,0.007695558707257531,0.024741010079732405,0.027144690914350622,-0.004425612288665496,0.00887691424105128,0.015482053025108156,-0.014530202734757356,0.03811279572909795,-0.029653799206506883,0.018674921857003868,-0.01775689893266396,-0.02655741606948156,-0.0016357890195368011,-0.006040889774902545,0.009309639228758266,-0.0014373677993614693,-0.019870471797766933,-0.002988218625530672,0.04789607607243481,-0.021201290495113097,-0.004776539653409405,-0.023972726728981323,0.04729235398335304,-0.010950897175372523,-0.0013193719004723616,0.029762154481401643,-0.022999873032922877,0.01846119932903711,0.026948803140865056,-0.00878570562991869,-0.016763859087322544,0.02072078925216547,0.0011557238829225612,0.04097716853695907,-0.0168038854167713,0.016023605119749,0.037052079615323544,0.015834518812195327,0.0034377192586673338,0.01956619793485336,0.0055601317739303975,-0.007306275970328456,0.022800075516331612,0.01640299109256498,0.03830133320483808,-0.030219099439886467,0.027398615411092005,-0.004322150329192931,-0.02323967256294923,2.62207351030357e-05,0.03756501304753933,30.50342691178207,3.673215802961476,69.25291975838559,61.38975414647331,34.044289725167424,468337000.0
2011-04-25,-0.011871837389465546,0.023357297562468023,-0.0038588802329659554,0.015840122605330024,-0.0016668925539325807,0.007695558707257531,0.024741010079732405,0.027144690914350622,-0.004425612288665496,0.00887691424105128,0.015482053025108156,-0.014530202734757356,0.03811279572909795,-0.029653799206506883,0.018674921857003868,-0.01775689893266396,-0.02655741606948156,-0.0016357890195368011,-0.006040889774902545,0.009309639228758266,-0.0014373677993614693,-0.019870471797766933,-0.002988218625530672,0.04789607607243481,-0.021201290495113097,-0.004776539653409405,-0.023972726728981323,0.04729235398335304,-0.010950897175372523,-0.0013193719004723616,0.029762154481401643,-0.022999873032922877,0.01846119932903711,0.026948803140865056,-0.00878570562991869,-0.016763859087322544,0.02072078925216547,0.0011557238829225612,0.04097716853695907,-0.0168038854167713,0.016023605119749,0.037052079615323544,0.015834518812195327,0.0034377192586673338,0.01956619793485336,0.0055601317739303975,-0.007306275970328456,0.022800075516331612,0.01640299109256498,0.03830133320483808,-0.030219099439886467,0.027398615411092005,-0.004322150329192931,-0.02323967256294923,2.62207351030357e-05,33.99381222848933,5.7308808957349875,71.86633095642927,69.71358718912117,34.13215419224332,491536800.0
2011-05-02,-0.03889679712184554,0.0017245194519568334,-0.022314359176919357,-0.011871837389465546,0.015840122605330024,-0.0016668925539325807,0.007695558707257531,0.024741010079732405,0.027144690914350622,-0.004425612288665496,0.00887691424105128,0.015482053025108156,-0.014530202734757356,0.03811279572909795,-0.029653799206506883,0.018674921857003868,-0.01775689893266396,-0.02655741606948156,-0.0016357890195368011,-0.006040889774902545,0.009309639228758266,-0.0014373677993614693,-0.019870471797766933,-0.002988218625530672,0.04789607607243481,-0.021201290495113097,-0.004776539653409405,-0.023972726728981323,0.04729235398335304,-0.010950897175372523,-0.0013193719004723616,0.029762154481401643,-0.022999873032922877,0.01846119932903711,0.026948803140865056,-0.00878570562991869,-0.016763859087322544,0.02072078925216547,0.0011557238829225612,0.04097716853695907,-0.0168038854167713,0.016023605119749,0.037052079615323544,0.015834518812195327,0.0034377192586673338,0.01956619793485336,0.0055601317739303975,-0.007306275970328456,0.022800075516331612,0.01640299109256498,0.03830133320483808,-0.030219099439886467,0.027398615411092005,-0.004322150329192931,-0.02323967256294923,35.40532578990087,5.713915565717219,68.26959244357258,67.85909216710732,33.595729282924125,468359400.0
2011-05-09,0.02831512049384449,0.002084751370199693,-0.041011579402355454,-0.03889679712184554,-0.011871837389465546,0.015840122605330024,-0.0016668925539325807,0.007695558707257531,0.024741010079732405,0.027144690914350622,-0.004425612288665496,0.00887691424105128,0.015482053025108156,-0.014530202734757356,0.03811279572909795,-0.029653799206506883,0.018674921857003868,-0.01775689893266396,-0.02655741606948156,-0.0016357890195368011,-0.006040889774902545,0.009309639228758266,-0.0014373677993614693,-0.019870471797766933,-0.002988218625530672,0.04789607607243481,-0.021201290495113097,-0.004776539653409405,-0.023972726728981323,0.04729235398335304,-0.010950897175372523,-0.0013193719004723616,0.029762154481401643,-0.022999873032922877,0.01846119932903711,0.026948803140865056,-0.00878570562991869,-0.016763859087322544,0.02072078925216547,0.0011557238829225612,0.04097716853695907,-0.0168038854167713,0.016023605119749,0.037052079615323544,0.015834518812195327,0.0034377192586673338,0.01956619793485336,0.0055601317739303975,-0.007306275970328456,0.022800075516331612,0.01640299109256498,0.03830133320483808,-0.030219099439886467,0.027398615411092005,-0.004322150329192931,32.700660838361955,2.407400491342642,57.06985220663913,68.25266213073557,32.89716012137278,449822900.0
2011-05-16,-0.006965821856616466,0.044297888484167734,0.0,0.02831512049384449,-0.03889679712184554,-0.011871837389465546,0.015840122605330024,-0.0016668925539325807,0.007695558707257531,0.024741010079732405,0.027144690914350622,-0.004425612288665496,0.00887691424105128,0.015482053025108156,-0.014530202734757356,0.03811279572909795,-0.029653799206506883,0.018674921857003868,-0.01775689893266396,-0.02655741606948156,-0.0016357890195368011,-0.006040889774902545,0.009309639228758266,-0.0014373677993614693,-0.019870471797766933,-0.002988218625530672,0.04789607607243481,-0.021201290495113097,-0.004776539653409405,-0.023972726728981323,0.04729235398335304,-0.010950897175372523,-0.0013193719004723616,0.029762154481401643,-0.022999873032922877,0.01846119932903711,0.026948803140865056,-0.00878570562991869,-0.016763859087322544,0.02072078925216547,0.0011557238829225612,0.04097716853695907,-0.0168038854167713,0.016023605119749,0.037052079615323544,0.015834518812195327,0.0034377192586673338,0.01956619793485336,0.0055601317739303975,-0.007306275970328456,0.022800075516331612,0.01640299109256498,0.03830133320483808,-0.030219099439886467,0.027398615411092005,32.92998871533371,2.109382694651515,62.37816402567686,70.23858584242765,34.0400129045759,477819800.0
2011-05-23,0.004000502846918678,0.0018863755859007702,-0.01053243572516987,-0.006965821856616466,0.02831512049384449,-0.03889679712184554,-0.011871837389465546,0.015840122605330024,-0.0016668925539325807,0.007695558707257531,0.024741010079732405,0.027144690914350622,-0.004425612288665496,0.00887691424105128,0.015482053025108156,-0.014530202734757356,0.03811279572909795,-0.029653799206506883,0.018674921857003868,-0.01775689893266396,-0.02655741606948156,-0.0016357890195368011,-0.006040889774902545,0.009309639228758266,-0.0014373677993614693,-0.019870471797766933,-0.002988218625530672,0.04789607607243481,-0.021201290495113097,-0.004776539653409405,-0.023972726728981323,0.04729235398335304,-0.010950897175372523,-0.0013193719004723616,0.029762154481401643,-0.022999873032922877,0.01846119932903711,0.026948803140865056,-0.00878570562991869,-0.016763859087322544,0.02072078925216547,0.0011557238829225612,0.04097716853695907,-0.0168038854167713,0.016023605119749,0.037052079615323544,0.015834518812195327,0.0034377192586673338,0.01956619793485336,0.0055601317739303975,-0.007306275970328456,0.022800075516331612,0.01640299109256498,0.03830133320483808,-0.030219099439886467,31.77552906983783,0.7639384393245088,59.582277960463,70.50442011727363,31.57429722377233,465006400.0
