Date,ADVANC.BK,AOT.BK,AWC.BK,BANPU.BK,BBL.BK,BDMS.BK,BEM.BK,BH.BK,BJC.BK,BTS.BK,CBG.BK,CCET.BK,CENTEL.BK,COM7.BK,CPALL.BK,CPF.BK,CPN.BK,CRC.BK,DELTA.BK,EGCO.BK,GPSC.BK,GULF.BK,HMPRO.BK,IVL.BK,KBANK.BK,KKP.BK,KTB.BK,KTC.BK,LH.BK,MINT.BK,MTC.BK,OR.BK,OSP.BK,PTT.BK,PTTEP.BK,PTTGC.BK,RATCH.BK,SCB.BK,SCC.BK,SCGP.BK,TCAP.BK,TIDLOR.BK,TISCO.BK,TLI.BK,TOP.BK,TRUE.BK,TTB.BK,TU.BK,VGI.BK,WHA.BK
2012-01-01,81.29679870605469,4.489154815673828,,18.509252548217773,91.76081085205078,5.89384651184082,1.2301511764526367,36.23293685913086,20.708982467651367,2.4044551849365234,,1.1570343971252441,10.05695629119873,,23.02569580078125,23.023666381835938,15.582719802856445,,1.4253954887390137,51.84939956665039,,,3.587425947189331,22.653993606567383,85.40404510498047,13.217733383178711,7.743368625640869,1.049660325050354,2.190042495727539,8.163825988769531,,,,18.167072296142578,91.22320556640625,38.653343200683594,21.442697525024414,,217.64137268066406,,10.871777534484863,,13.368758201599121,,34.65259552001953,2.5298893451690674,0.9315416216850281,9.400371551513672,,
2012-02-01,86.14229583740234,4.489154815673828,,20.43235206604004,108.20006561279297,5.778656959533691,1.2499920129776,35.082679748535156,24.046159744262695,2.6686363220214844,,1.2453575134277344,10.144408226013184,,26.076108932495117,23.845943450927734,16.273345947265625,,1.5319669246673584,53.549373626708984,,,3.939762592315674,28.49448585510254,96.9898681640625,13.52752685546875,8.806184768676758,1.1489527225494385,2.3611395359039307,8.86760139465332,,,,19.396018981933594,95.08858489990234,43.303367614746094,20.711692810058594,,224.56068420410156,,11.91714096069336,,14.397128105163574,,40.989837646484375,2.6079721450805664,0.9705883860588074,9.789109230041504,,
2012-03-01,99.06361389160156,4.957217216491699,,19.17109489440918,110.5912094116211,6.661773681640625,1.2301511764526367,41.02566146850586,28.96329689025879,2.8128867149353027,,1.2365254163742065,11.281280517578125,,25.780906677246094,24.50375747680664,18.257898330688477,,1.823337197303772,52.69938278198242,,,4.452252388000488,26.724637985229492,101.95521545410156,15.28300666809082,8.856793403625488,1.3900909423828125,2.3611395359039307,10.06402587890625,,,,18.915122985839844,91.36276245117188,42.0044059753418,20.65164566040039,,223.30259704589844,,14.007868766784668,,15.518980979919434,,40.15896987915039,2.8734548091888428,0.9873226284980774,10.001148223876953,,
2012-04-01,98.5252456665039,5.276352405548096,,17.531461715698242,114.17796325683594,7.1506667137146,1.309515118598938,47.36616516113281,30.01146697998047,3.0292630195617676,,1.3079354763031006,11.106376647949219,,30.11052131652832,26.80613136291504,19.94873809814453,,1.7321702241897583,57.780799865722656,,,4.48428201675415,24.423845291137695,108.24466705322266,15.28300666809082,9.109847068786621,1.3688138723373413,2.7204434871673584,10.915597915649414,,,,19.121540069580078,92.93346405029297,40.67328643798828,20.9019718170166,,220.157470703125,,13.276113510131836,,15.705958366394043,,37.3893928527832,2.8734548091888428,0.9482760429382324,11.02972412109375,,
2012-05-01,98.6557846069336,4.80828857421875,,14.413564682006836,109.92882537841797,6.956353187561035,1.2103099822998047,48.91913986206055,27.38334083557129,2.776824474334717,,1.1716922521591187,10.97260570526123,,26.961711883544922,24.997133255004883,18.0594425201416,,1.5147724151611328,60.69902420043945,,,3.9526479244232178,19.822250366210938,103.9764404296875,13.837315559387207,7.867107391357422,1.156044840812683,2.446688652038574,10.169963836669922,,,,17.051401138305664,82.20030212402344,32.09492874145508,20.77680778503418,,219.40335083007812,,11.546509742736816,,13.649224281311035,,31.29629135131836,2.8890717029571533,0.8407527804374695,10.19586181640625,,
2012-06-01,101.6871109008789,5.084871292114258,,14.349507331848145,116.95203399658203,7.578149318695068,1.2103099822998047,54.354610443115234,28.564409255981445,2.8128867149353027,,1.1716922521591187,11.061094284057617,,28.409931182861328,25.704513549804688,18.598236083984375,,1.5007469654083252,67.11911010742188,,,4.082243919372559,19.75043296813965,108.67214965820312,15.446627616882324,8.44403076171875,1.2269679307937622,2.7486350536346436,10.9522705078125,,,,17.596176147460938,87.95958709716797,32.83443832397461,21.903261184692383,,202.7235870361328,,12.294897079467773,,15.25042724609375,,31.850217819213867,2.998387575149536,0.8634753823280334,10.878111839294434,,
2012-07-01,110.22994995117188,5.8295183181762695,,12.812056541442871,119.70024108886719,7.714170932769775,1.2301511764526367,59.013580322265625,28.206090927124023,2.974623203277588,,1.10811185836792,13.538780212402344,,27.209510803222656,22.199350357055664,19.598146438598633,,1.6690549850463867,63.9090576171875,,,3.7258565425872803,21.366376876831055,117.39274597167969,17.59199333190918,8.601371765136719,1.3759061098098755,2.7486350536346436,12.282185554504395,,,,17.759607315063477,79.58246612548828,35.052974700927734,23.90584373474121,,210.4219970703125,,13.791669845581055,,15.943624496459961,,32.681087493896484,3.123321056365967,0.874837338924408,11.14342975616455,,
2012-08-01,119.59947204589844,5.723139762878418,,14.413564682006836,114.81450653076172,8.044501304626465,1.309515118598938,60.56656265258789,31.578983306884766,3.331578254699707,,1.244355320930481,14.51215648651123,,27.60965347290039,21.197874069213867,21.098005294799805,,1.7321702241897583,70.03733825683594,,,4.017444133758545,20.648170471191406,113.36785888671875,17.91379737854004,9.254327774047852,1.7588906288146973,2.85435152053833,11.499879837036133,,,,17.97751808166504,78.01175689697266,36.975711822509766,23.15487289428711,,212.9881591796875,,14.43313980102539,,15.844597816467285,,36.28154754638672,3.3731863498687744,0.9770911931991577,11.2950439453125,,
2012-09-01,121.35552978515625,6.765644550323486,,12.555817604064941,118.47884368896484,8.35539722442627,1.2301511764526367,64.17921447753906,40.93452072143555,3.3613240718841553,,1.2713385820388794,15.30855655670166,,28.409931182861328,22.774154663085938,23.997724533081055,,1.8058050870895386,75.8737564086914,,,4.244237422943115,20.771774291992188,122.42385864257812,19.844623565673828,10.424921035766602,1.7730748653411865,3.2813162803649902,12.047494888305664,,,,17.92304229736328,86.67659759521484,37.83088302612305,24.85696792602539,,227.04751586914062,,16.143733978271484,,18.22128677368164,,36.143062591552734,4.763064861297607,1.0338982343673706,11.281554222106934,,
2012-10-01,111.99864959716797,6.978400707244873,,12.81440544128418,109.22855377197266,8.277674674987793,1.3293571472167969,59.28750228881836,45.94242858886719,3.4505622386932373,,1.2432942390441895,17.25531005859375,,31.811113357543945,23.963850021362305,28.397310256958008,,2.0512547492980957,78.25065612792969,,,4.432150363922119,19.326786041259766,120.42507934570312,19.504364013671875,10.31098747253418,1.932651400566101,3.1010234355926514,14.316178321838379,,,,17.585477828979492,88.5434799194336,36.629905700683594,27.675798416137695,,243.31170654296875,,15.82300090789795,,17.72614288330078,,37.25405502319336,3.982234477996826,1.0452598333358765,11.089035987854004,2.0519049167633057,
2012-11-01,124.75802612304688,7.999629974365234,,12.912470817565918,112.93123626708984,8.705160140991211,1.3690392971038818,58.896156311035156,41.829349517822266,3.8075175285339355,,1.3554707765579224,22.564634323120117,,31.61104965209961,22.264286041259766,32.39693069458008,,2.1389143466949463,75.26399993896484,,,4.44060754776001,18.423664093017578,125.80717468261719,21.69586753845215,10.48188591003418,1.8794597387313843,3.407520294189453,15.09848403930664,,,,17.696083068847656,87.01480102539062,39.0318717956543,27.675798416137695,,256.9736328125,,15.483194351196289,,18.02322769165039,,36.83546447753906,3.90415096282959,1.0566216707229614,10.665499687194824,3.0866267681121826,0.6415704488754272
2012-12-01,118.52012634277344,8.276212692260742,,13.468194961547852,120.64511108398438,8.821743965148926,1.4087215662002563,57.91782760620117,44.41218948364258,4.253710746765137,,1.5050402879714966,23.007080078125,,36.812862396240234,22.944114685058594,32.69691467285156,,2.244107246398926,90.19733428955078,,,4.9080400466918945,18.243038177490234,130.18017578125,21.2575626373291,11.165489196777344,2.198612928390503,3.5556466579437256,15.333176612854004,,,,18.359682083129883,89.75109100341797,42.0343132019043,30.622764587402344,,286.2490539550781,,16.349388122558594,,20.597978591918945,,37.67264175415039,4.255524158477783,1.0566216707229614,11.089035987854004,3.2444653511047363,1.0841355323791504
2013-01-01,119.08718872070312,9.155511856079102,,12.683642387390137,128.97608947753906,10.33737564086914,2.0039560794830322,60.852848052978516,53.62696838378906,4.640411376953125,,1.6639580726623535,25.882963180541992,,37.4130744934082,24.133804321289062,34.100765228271484,,2.4895565509796143,91.39202117919922,,,5.375472545623779,18.965539932250977,133.5440216064453,21.80544662475586,13.045392990112305,3.0851502418518066,4.120903015136719,17.2889404296875,,,,18.85738182067871,90.8456039428711,48.039222717285156,31.00714874267578,,288.85137939453125,,16.782482147216797,,20.498945236206055,,41.160831451416016,5.153479099273682,1.283852458000183,10.549983978271484,4.1598992347717285,1.4479889869689941
2013-02-01,117.38594055175781,10.240287780761719,,12.78171157836914,135.147216796875,11.580968856811523,2.757920026779175,68.48391723632812,63.46224594116211,4.986761093139648,,1.7667872905731201,34.06817626953125,,37.81321334838867,22.09433364868164,38.396366119384766,,2.6648776531219482,90.79467010498047,,,6.388242721557617,17.195417404174805,142.62632751464844,26.845901489257812,14.526529312133789,2.8191893100738525,4.376180648803711,19.753198623657227,,,,19.35508918762207,86.46752166748047,47.438724517822266,32.16029739379883,,301.86260986328125,,19.489337921142578,,21.39020538330078,,39.06791305541992,5.231562614440918,1.3861055374145508,10.318964004516602,4.373228549957275,1.7413724660873413
2013-03-01,136.0996856689453,10.544026374816895,,12.324053764343262,140.08409118652344,12.785703659057617,2.3809382915496826,67.11425018310547,54.875022888183594,5.71652889251709,,1.7854827642440796,34.28939437866211,,37.012939453125,22.264286041259766,37.796424865722656,,2.817455530166626,93.18399047851562,,,6.660913467407227,16.90641975402832,139.93527221679688,30.24272346496582,14.24169635772705,2.8723816871643066,4.667925834655762,19.010007858276367,,,,18.027877807617188,82.49478912353516,42.48468780517578,30.494630813598633,,318.7773742675781,,19.272785186767578,,21.984378814697266,,37.69636535644531,6.402807712554932,1.4429134130477905,9.8184175491333,4.675443172454834,1.5850952863693237
2013-04-01,153.11215209960938,12.540013313293457,,11.147223472595215,139.4669647216797,13.282591819763184,2.916649580001831,65.27002716064453,52.73213577270508,5.503680229187012,,1.715168833732605,32.962066650390625,,35.21230697631836,21.584461212158203,39.9962158203125,,2.8361146450042725,93.61632537841797,,,6.816743850708008,16.978670120239258,142.62632751464844,30.900178909301758,14.127762794494629,3.2962658405303955,4.777329921722412,19.244699478149414,,,,18.454574584960938,85.83917999267578,45.23877716064453,30.945804595947266,,310.97052001953125,,20.680355072021484,,23.046899795532227,,37.984130859375,6.598015308380127,1.5565283298492432,8.830695152282715,4.6576642990112305,1.7592333555221558
2013-05-01,152.31578063964844,16.054691314697266,,10.013293266296387,129.04345703125,13.282591819763184,2.7182374000549316,65.86518859863281,41.829349517822266,4.956352710723877,,1.6008241176605225,31.192296981811523,,34.412025451660156,19.71493911743164,42.995933532714844,,2.7241623401641846,95.75090789794922,,,7.370291233062744,15.894927024841309,132.87557983398438,26.298019409179688,12.87412166595459,3.1708643436431885,4.279689311981201,21.40386390686035,,,,18.454574584960938,84.72440338134766,45.08384704589844,28.726058959960938,,305.9546203613281,,20.14004135131836,,21.654712677001953,,36.833091735839844,8.667214393615723,1.4378957748413086,8.947915077209473,5.710082530975342,2.010129451751709
2013-06-01,163.31961059570312,14.622783660888672,,8.070914268493652,128.41397094726562,12.378746032714844,2.1626858711242676,60.905460357666016,36.01463317871094,4.746691703796387,,1.3054338693618774,29.661399841308594,,31.86264419555664,17.79485511779785,36.3366813659668,,2.9853837490081787,82.33358001708984,,,5.231997013092041,13.035148620605469,130.14993286132812,23.70056915283203,11.772281646728516,2.9917197227478027,4.169005870819092,19.659847259521484,,,,18.964054107666016,88.34747314453125,42.759925842285156,26.898048400878906,,294.085693359375,,17.041574478149414,,17.936227798461914,,36.25757598876953,5.231562614440918,1.2883546352386475,9.104211807250977,4.69694709777832,1.6706417798995972
